,lumber,oil,dollar-index,spy_futures,vix,ten year bond,three year bond,macro_csv\ACDGNO.csv,macro_csv\ADXTNO.csv,macro_csv\ANDENO.csv,macro_csv\AWHMAN.csv,macro_csv\CMRMTSPL.csv,macro_csv\commodity-price-index-300.csv,macro_csv\energy-price-index-300.csv,macro_csv\FF.csv,macro_csv\food-and-beverage-price-index-300.csv,macro_csv\industrial-inputs-price-index-300.csv,macro_csv\IPBUSEQ.csv,macro_csv\IPMAT.csv,macro_csv\IPMINE.csv,macro_csv\IPUTIL.csv,macro_csv\metals-price-index-300.csv,macro_csv\NEWORDER.csv,macro_csv\NPPTTL.csv,macro_csv\PERMIT.csv,macro_csv\PERMIT1.csv,macro_csv\PERMIT5.csv,macro_csv\T10YIE.csv,macro_csv\TCU.csv,macro_csv\UEMPMEAN.csv,real_interest_rate,inflation_consumer_prices_annual,gdp_growth_annual,debt_percent_gdp,net_trades_goods_services,exports_of_goods_services_percent_gdp,imports_of_goods_services_percent_gdp,gni_usd,market_cap_domestic_companies_percent_gdp,merchandise_trade_percent_gdp,labels
2015-02-04,0.0286058416139716,-0.404827150084317,0.0816621355689277,0.0468357609241587,-0.0593354414263285,0.0312124849939974,0.0326275598750434,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,0.028605819,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-05,-0.0014952153110048,-0.4269222622325779,0.0738608511268938,0.0633443793015549,0.1753515185113783,0.039010139199175,0.0184599156118143,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,-0.0014952421,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-06,-0.0177619893428063,-0.3861609541205544,0.0724978954792618,0.050986842105263,0.212480297510232,0.0379122747364844,0.0268314210061784,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,-0.017762005,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-09,0.0044816253361219,-0.3970540098199673,0.0743800711094904,0.0421426758060421,0.3725926434552227,0.0252381748286814,0.0289372150122764,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,0.0044816732,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-10,0.0100920154348471,-0.3714097061736547,0.0748233306314432,0.0410836937166114,0.5590061914046549,0.0644050284139829,0.0179310344827585,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,0.01009202,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-11,0.0,-0.3901266928789864,0.0709805703897283,0.0387736699729486,0.6468749694991862,0.0295838208256729,0.0598184084030621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-02-12,-0.0150620200826935,-0.4102370689655172,0.0781219693080039,0.0288883157080217,0.5341847808057394,0.0222702343360476,0.0203028217481071,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,-0.015062034,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-13,0.0002976190476191,-0.4206203393494002,0.0755777496551173,0.0302257365131999,0.6692634480068174,-0.0003263707571801,0.017988692821655,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,0.0002976656,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-02-17,0.0325227963525835,-0.421423989737011,0.0797335371348397,0.0506134969325153,0.5271014322945151,0.0217036553524803,-0.0048764082730788,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,0.032522798,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-02-18,0.0324340709305852,-0.4367135455218356,0.0696340704711273,0.0556275933609957,0.328853752795246,0.0161106590724167,0.0135928847121999,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,0.032434106,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-19,0.0306990881458968,-0.4220052654673102,0.0683513593179601,0.0309672486300496,0.3707398285241219,0.0051931191171696,0.0075516026178887,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,0.030699134,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-02-20,0.0355174525413348,-0.4484734927807782,0.0838316545781132,0.0472727272727273,0.2592898788061824,0.0150869137422107,-0.0005023442732753,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,0.035517454,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-02-23,0.0207831325301204,-0.4733545764201736,0.0875309473011671,0.0597861950640095,0.0810811281500771,0.0240746806419915,0.0139289960930866,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,0.020783067,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-24,0.0251362810417929,-0.4578783151326052,0.0893335919405811,0.0662020905923344,-0.0375083997434724,0.0304878048780488,0.0222071537548738,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,0.025136232,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-02-25,0.025766871165644,-0.459929156519814,0.0791173243753746,0.0737431657554341,0.0926902411308292,0.0121971052203611,0.0328149034353102,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,0.02576685,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-02-26,0.0168092909535453,-0.4557118739448508,0.0909731535995999,0.0920536076891838,-0.0370843932847915,0.0177379983726606,0.0152413209144792,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,0.016809344,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-02-27,-0.0021283064761324,-0.4723399381514145,0.0867050719817819,0.0951094298838151,0.0720538496523808,0.0291453976617814,0.0164100828962951,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,-0.0021282434,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-02,-0.0159206969059776,-0.4649644397808091,0.096760419358826,0.0933014354066985,0.201501959508348,0.0299096138044372,0.0308219178082191,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,-0.015920639,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-03,-0.0361160449970396,-0.4350967140526683,0.0996788189553163,0.0757894736842106,0.0907419679979399,0.0562025316455696,0.0328767123287672,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,-0.036116004,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-04,-0.0874065554916619,-0.460578493118731,0.1035698299015219,0.0595975232198142,0.1921006084796319,0.0582410204766699,0.056937631394534,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,-0.087406516,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-05,-0.0758877434135165,-0.405058651026393,0.1205880040877289,0.0545454545454544,0.306930757342525,0.071524064171123,0.0587927424982552,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,-0.07588774,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-06,-0.0856653340948029,-0.4327463927610663,0.1208564470301718,0.0233812949640288,0.327147712220553,0.0741543076153974,0.0691452397498262,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,-0.085665345,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-09,-0.0814857471926289,-0.4222490931076179,0.1362261714635222,0.029978313560403,0.100258744302089,0.0773819386909693,0.0666321422406353,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,-0.08148569,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-10,-0.0846576134065298,-0.4403625377643504,0.1217834509821609,0.016096065406234,0.0203487475928041,0.0576765525151565,0.0726959517657193,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,-0.08465767,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-11,-0.0871705763104547,-0.443413502624832,0.1313486897956872,0.0186868686868686,0.2971542572344341,0.0649393243686453,0.0556979326840936,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,-0.08717048,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-12,-0.0808287131601983,-0.4526609285974057,0.1152873433442476,0.0353656990746609,0.0959487854530709,0.0600230225291891,0.0578005115089512,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,-0.08082873,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-13,-0.080946814728229,-0.4258569299552907,0.1243536186067517,0.0208700025144581,0.01129942437403,0.0463749183540171,0.0537084398976981,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,-0.08094686,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-16,-0.0893430656934307,-0.4585211353392617,0.1084001354860564,0.0216256524981357,-0.0913149373268755,0.0632555058784567,0.040919851200541,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,-0.08934307,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-17,-0.0990481856038073,-0.450314775953586,0.0985435248955628,0.0208851317752361,-0.0807371688754192,0.0474236954381357,0.0558028072577885,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,-0.09904826,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-18,-0.0787824529991048,-0.4044444444444444,0.0846495475339768,0.0184492645225629,-0.2129007111459051,0.0554455445544554,0.0412563667232597,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,-0.07878244,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
2015-03-19,-0.0860729228930066,-0.3911815278801277,0.0805789947636994,0.0215479876160991,-0.2519841344929003,0.049556941253692,0.0497011101622544,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,-0.08607298,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-20,-0.0586279842852824,-0.3546228710462288,0.0814383455483471,0.0186143984220907,-0.2542064670655358,0.0513407455853498,0.0455937393671317,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,-0.058627963,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-23,-0.0403519417475728,-0.4027366863905325,0.0808773815989269,0.0286771964461993,-0.1028540591707418,0.0486965076242007,0.0493973858428111,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,-0.040351987,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-24,-0.0517188926072406,-0.3732306928234419,0.0882626508692283,0.0292527040314651,-0.0348258375994641,0.0528901260848206,0.0456792227714333,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,-0.05171889,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-25,-0.0427791262135922,-0.3438690022848439,0.0902249823196605,0.0292167935182912,-0.0363738945356866,0.0337687161516406,0.0494982139819697,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,-0.042779148,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-26,-0.0439691027926322,-0.3151962689467548,0.0907852324460838,0.0292239685658153,0.2365396058677102,0.0446954032129791,0.0347811615909467,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,-0.043969154,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-27,-0.0414060172773308,-0.3642602948652771,0.0775094597725241,0.0301130776794493,0.1644940731304196,0.0270523846755277,0.0504899518352432,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,-0.041406095,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-30,-0.0423312883435583,-0.373122834039276,0.059288926824464,0.0338567222767418,0.3073564910494935,0.0271628199089339,0.0342398427260812,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,-0.04233128,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,-1
2015-03-31,-0.0224368962293548,-0.3488874761602034,0.0582720307349762,0.0328471626424806,0.3502432134542435,0.0254183770129461,0.0325016414970453,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,-0.022436857,1.3747,1.6222,2.526,96.3425,-483951000000.0,13.5641,16.4741,17767234432714.7,150.2273,23.0104,1
